Title,Link,Author Keywords,Index Keywords
"Climate change projections of West Nile virus infections in Europe: Implications for blood safety practices","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988647273&doi=10.1186%2fs12940-016-0105-4&partnerID=40&md5=0d42c959ee728fe95a17c5be61f8f2ad","Arbovirus; Blood safety; Blood supply; Climate change; Environmental determinants; Epidemiology; Remote sensing; Risk maps; Surveillance; Temperature; West Nile fever; West Nile virus","bird; blood; climate change; disease prevalence; disease transmission; disease vector; environmental factor; epidemiology; hominid; horse; land use change; mosquito; pest outbreak; public health; remote sensing; risk assessment; safety; spatiotemporal analysis; temperature anomaly; West Nile virus; Article; asymptomatic infection; blood donor; blood safety; climate change; clinical practice; controlled study; disease surveillance; environmental monitoring; environmental temperature; epidemic; Europe; infection risk; prediction; prevalence; priority journal; public health; risk assessment; virus transmission; West Nile fever; blood donor; blood transfusion; epidemiological monitoring; human; physiology; standards; statistics and numerical data; theoretical model; transmission; virology; West Nile fever; West Nile virus; Croatia; Turkey; Arbovirus; Aves; Equidae; West Nile virus; Blood Donors; Blood Safety; Blood Transfusion; Climate Change; Epidemiological Monitoring; Europe; Humans; Models, Theoretical; Prevalence; West Nile Fever; West Nile virus"
"The KULTURisk Regional Risk Assessment methodology for water-related natural hazards - Part 1: Physical-environmental assessment","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919723187&doi=10.5194%2fhess-18-5399-2014&partnerID=40&md5=10f2b806d079b15f57eb4e678aae8c0c",,"Catchments; Climate change; Disasters; Economics; Finite difference method; Geographic information systems; Hazards; Knowledge based systems; Losses; Maps; Population statistics; Risk assessment; Economic activities; Environmental assessment; Knowledge-based approach; Population densities; Regional risk assessment; Socio-economic assessments; Socio-economic indicators; Strategic adaptations; Floods; catastrophic event; climate change; environmental legislation; flood damage; flood frequency; GIS; hydrological cycle; natural hazard; regional climate; risk assessment; socioeconomic indicator; vulnerability; Europe"
"Quantitative risk analysis for landslides: the case of the Three Gorges area, China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942986611&doi=10.1007%2fs10346-014-0518-5&partnerID=40&md5=722e17cea7d1006282c892a0eafa6852","Hazard; Landslide; Risk analysis; Three Gorges area; Vulnerability","Cost benefit analysis; Hazards; Landslides; Losses; Maps; Probability distributions; Risk assessment; Rough set theory; Rural areas; Landslide frequency; Landslide susceptibility; Lifeline engineering; Quantitative risk analysis; Support vector machine models; Three Gorges area; Transportation network; Vulnerability; Risk analysis; aerial photograph; data set; human activity; landslide; magnitude; map; risk assessment; rural area; support vector machine; transportation infrastructure; urban area; vulnerability; Badong; China; Hubei; Three Gorges"
"A multi-disciplinary approach to evaluate pluvial floods risk under changing climate: The case study of the municipality of Venice (Italy)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992312697&doi=10.1016%2fj.scitotenv.2016.03.150&partnerID=40&md5=1f4e33c53d4d3b8ce70151c0b7bf4082","Climate change; GIS maps; Pluvial floods; Risk assessment; Urban areas","Floods; Hazards; Planning; Risk assessment; Risk perception; Urban planning; Climate related risks; Development and applications; Extreme weather events; GIS maps; Global climate changes; Multi-disciplinary approach; Regional risk assessment; Urban areas; Climate change; adaptive management; climate change; flood; GIS; map; risk assessment; spatial distribution; urban area; Article; case study; city planning; climate adaptation; climate change; environmental impact assessment; environmental parameters; exposure assessment; exposure map; flooding; hazard assessment; hazard map; Italy; map; physical and environmental vulnerability assessment; pluvial flood; priority journal; regional risk assessment; relative risk assessment; relative risk map; risk assessment; urban area; vulnerability map; city; environmental monitoring; flooding; procedures; risk assessment; river; statistics and numerical data; weather; Italy; Veneto; Venezia [Veneto]; Venice; Cities; Climate Change; Environmental Monitoring; Floods; Italy; Risk Assessment; Rivers; Weather"
"Heat wave hazard classification and risk assessment using artificial intelligence fuzzy logic","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884350565&doi=10.1007%2fs10661-013-3170-y&partnerID=40&md5=7496abb191bffd27943d8f3f837dc248","Fuzzy logic; Heat wave; Satellite images; Urban climate","Cumulative effects; Geo-spatial informations; Heat waves; Land surface temperature; Satellite images; Summer temperature; Urban climate modeling; Urban climates; Artificial intelligence; Atmospheric temperature; Climate change; Fuzzy logic; Maps; Risk assessment; Hazards; air temperature; artificial intelligence; climate modeling; fuzzy mathematics; hazard assessment; risk assessment; satellite imagery; spatial distribution; urban climate; air temperature; article; artificial intelligence; climate change; environmental temperature; fuzzy logic; Greece; hazard assessment; heat stress; high temperature; humidity; methodology; morbidity; mortality; risk assessment; socioeconomics; summer; urban area; Artificial Intelligence; Climate Change; Fuzzy Logic; Hot Temperature; Humans; Models, Theoretical; Risk Assessment; Athens [Attica]; Attica; Greece"
"A dynamic decision support system based on geographical information and mobile social networks: A model for tsunami risk mitigation in Padang, Indonesia","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956994304&doi=10.1016%2fj.ssci.2015.09.022&partnerID=40&md5=a53e3135f43cfe71e4c5971314292879","Acquirable affinity information of leader election; Coverage-based probabilistic forwarding message broadcast; Dynamic decision support system; Emergency evacuation route map; Geographic information system (GIS); Padang, Indonesia; Tsunami risk; Twitter","Artificial intelligence; Complex networks; Decision making; Disasters; Emergency traffic control; Geographic information systems; Information services; Information systems; Maps; Risk analysis; Risk assessment; Smartphones; Social networking (online); Tsunamis; Dynamic decision; Emergency evacuation; Indonesia; Leader election; Message broadcasts; Tsunami risk; Twitter; Decision support systems; Article; decision support system; disaster planning; emergency shelter; environmental change; environmental monitoring; government regulation; hazard assessment; human; Indonesia; mobile application; priority journal; refugee camp; resource management; risk assessment; risk reduction; social media; social network; social support; tsunami"
"Origin identification and potential ecological risk assessment of potentially toxic inorganic elements in the topsoil of the city of Yerevan, Armenia","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966421146&doi=10.1016%2fj.gexplo.2016.04.006&partnerID=40&md5=299ad11e2ad990166baafb1e494ea867","Potential ecological risk; Potentially toxic elements; Soil pollution; Urban soils","Ecology; Exploratory geochemistry; Industrial emissions; Lead; Manganese; Maps; Multivariant analysis; Nickel; Pollution; Principal component analysis; Risk perception; Soil pollution; Soils; Spatial distribution; Titanium; Zinc; Distribution features; Geochemical mapping; Geostatistical analysis; Industrial activities; Origin identification; Potential ecological risk; Potentially toxic elements; Urban soils; Risk assessment; concentration (composition); ecological impact; environmental risk; identification method; inorganic matter; risk assessment; soil pollution; spatial distribution; topsoil; toxic material; urban pollution; Armenia [West Asia]; Yerevan"
"A modified DRASTIC model for assessing contamination risk of groundwater in the northern suburb of Yinchuan, China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961148349&doi=10.1007%2fs12665-015-5094-z&partnerID=40&md5=a990df84970e9d135c7e62ac0b5d83fe","Contamination risk; DRASTIC; Groundwater value; Groundwater vulnerability; Yinchuan","Contamination; Environmental management; Groundwater; Maps; Pollution; Risk assessment; Analytical Hierarchy Process; Contamination risks; DRASTIC; Groundwater contamination; Groundwater vulnerability; Groundwater vulnerability assessments; Hydrogeological settings; Yinchuan; Groundwater pollution; anthropogenic effect; environmental management; groundwater; groundwater pollution; human activity; recharge; risk assessment; vadose zone; vulnerability; China; Ningxia Huizu; Yinchuan Plain"
"Growing City and rapid land use transition: Assessing multiple hazards and risks in the Pokhara Valley, Nepal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029282345&doi=10.3390%2fland4040957&partnerID=40&md5=a534e7128ae5227d0489ae33056569e2","Assessments; Land use/land cover change; Multiple hazard; Nepal; Pokhara valley; Urbanization",
"Evaluation of forest fire risk with GIS","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893463361&partnerID=40&md5=ebbb1d5c38de010c5e6c6270015e5386","Fire risk map; Fire tower; GIS; Mediterranean region; Visibility analysis",
"A risk analysis for floods and lahars: Case study in the Cordillera Central of Colombia","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866005224&doi=10.1007%2fs11069-012-0271-9&partnerID=40&md5=48972fb3d2c15bd58d8dc547806d8959","Colombia; Combeima; Cordillera Central; Lahar; Natural hazard; Nevado del Tolima; Risk analysis; Vulnerability","disaster management; flood; hazard management; lahar; landslide; natural hazard; risk assessment; spatial distribution; vulnerability; Colombia; Cordillera Central [Colombia]; Tolima; Tolima Volcano"
"Modelling risks posed by wind turbines and power lines to soaring birds: the black stork (Ciconia nigra) in Italy as a case study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081905260&doi=10.1007%2fs10531-020-01961-3&partnerID=40&md5=8c753dba0540373dab0b6feedb5ce8d8","Ecological niche; Electrocution; Risk map; Spatial analysis; Species distribution models; Wind farms","anthropogenic effect; breeding site; conservation planning; extinction risk; habitat loss; mortality risk; niche partitioning; passerine; power line; spatial analysis; wind farm; wind turbine; Italy; Aves; Ciconia nigra; Vertebrata"
"Flood Risk Information, Actual Floods and Property Values: A Quasi-Experimental Analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963852503&doi=10.1111%2f1475-4932.12257&partnerID=40&md5=4d868400e808bb70258b0d96ab1ef5ca",,"consumption behavior; flood; information; map; property market; risk assessment; valuation; Australia; Brisbane; Queensland"
"A satellite-based system for continuous monitoring of Surface Urban Heat Islands","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84932084451&doi=10.1016%2fj.uclim.2015.06.001&partnerID=40&md5=4d6d8c14904b8b6e13019c174437f353","Earth Observation; Land surface temperature; LST downscaling; Real time service; Remote sensing; Urban Heat Island",
"Spatial distribution of human asymptomatic Leishmania infantum infection in southeast Spain: A study of environmental, demographic and social risk factors","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926222661&doi=10.1016%2fj.actatropica.2015.03.017&partnerID=40&md5=11ed8d7eabc8a5997d28bb9581fa76ed","Asymptomatic Leishmania infantum infection; Blood donors; Epidemiology; Spain; Spatial distribution","blood; demography; environmental risk; epidemiology; health risk; infectious disease; leishmaniasis; risk factor; spatial distribution; adult; age distribution; aged; Article; controlled study; diagnostic test accuracy study; environmental factor; enzyme linked immunosorbent assay; evidence based practice; female; geographic distribution; human; incidence; Leishmania infantum; leishmaniasis; major clinical study; male; middle aged; polymerase chain reaction; prevalence; rural population; sensitivity and specificity; social aspect; southeast Spain; Spain; spring; topography; urban rural difference; workplace; young adult; adolescent; altitude; animal; Asymptomatic Infections; climate; dog; Europe; Leishmaniasis, Visceral; risk factor; season; socioeconomics; Spain; Canis familiaris; Leishmania infantum; Adolescent; Adult; Aged; Altitude; Animals; Asymptomatic Infections; Climate; Dogs; Europe; Female; Humans; Leishmania infantum; Leishmaniasis, Visceral; Male; Middle Aged; Prevalence; Risk Factors; Rural Population; Seasons; Socioeconomic Factors; Spain; Young Adult"
