Title,Link,Author Keywords,Index Keywords
"Probabilistic flood risk mapping including spatial dependence","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876194827&doi=10.1002%2fhyp.9572&partnerID=40&md5=15f349ecb40f9dbea341a24502dfc6ac","Carlisle; Flood risk mapping; Spatial risk assessment; Spatiotemporal extreme dependence","Carlisle; Flood risk management; Flood risks; Model based approach; Probability of exceedance; Spatial risk assessment; Spatiotemporal extreme dependence; Two-dimensional hydraulic model; Estimation; Flood control; Hazards; Hydraulic models; Uncertainty analysis; Floods; bootstrapping; flood damage; flooding; flow modeling; mapping; Monte Carlo analysis; probability; risk assessment; river discharge; river flow; spatial analysis; spatiotemporal analysis; Carlisle [Cumbria]; Cumbria; England; United Kingdom"
"Detection and evaluation of elevated lead release from service lines: A field study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882620575&doi=10.1021%2fes4003636&partnerID=40&md5=7e7039409206f2109ad394c5472ede4f",,"Field studies; Human exposures; Lead and copper rules; Lead release; Public water systems; Sampling protocol; Sequential sampling; Service line; Importance sampling; Regulatory compliance; Site selection; Chemical detection; aluminum; calcium; chloride; copper; iron; lead; sulfate; compliance; detection method; field survey; lead; pollution exposure; regulatory approach; site selection; water supply; article; corrosion; environmental exposure; field study; household; particulate matter; pH; turbidity; United States; water analysis; water quality; water supply; water temperature; Chicago; Illinois; United States; Environmental Monitoring; Lead; Risk Management; Water Quality; Water Supply"
"Ecological land suitability analysis through spatial indicators: An application of the Analytic Network Process technique and Ordered Weighted Average approach","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880395554&doi=10.1016%2fj.ecolind.2013.06.005&partnerID=40&md5=d977ee2c9ef2855d7be9209377853c5e","Analytic Network Process; Ecological suitability analysis; Geographic Information Systems; Indicators; Multicriteria-Spatial Decision Support; Ordered Weighted Average; Systems","Analytic network process; Decision supports; Ecological connectivities; Ecological suitability; Geo-spatial informations; Multi-criteria decision aiding; Ordered weighted average; Sustainability assessment; Artificial intelligence; Computer systems; Concrete pavements; Conservation; Decision making; Decision support systems; Decision theory; Geographic information systems; Indicators (instruments); Maps; Risk management; Statistical methods; Sustainable development; Urban planning; Ecology; analytical framework; bioindicator; decision making; decision support system; GIS; nature conservation; spatial planning; sustainable development; Italy; Piedmont [Italy]"
"Clinical application of multigene panels: Challenges of next-generation counseling and cancer risk management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944735241&doi=10.3389%2ffonc.2015.00208&partnerID=40&md5=f7cf4e70f715d0b00305d4173e70c37b","Genetic counseling; Hereditary breast cancer; Hereditary cancer panel; Hereditary colon cancer; Multigene panels; Next-generation sequencing","APC protein; checkpoint kinase 2; mismatch repair protein PMS2; protein MSH6; protein p53; uvomorulin; adult; aged; Article; breast cancer; cancer genetics; cancer risk; cancer test; clinical article; colorectal cancer; familial cancer; female; gene mutation; genetic counseling; human; male; middle aged; multigene panel test; NBN gene; patient selection; phenotype; RAD51C gene; risk assessment; risk management; tumor suppressor gene; very elderly"
"Three Points Approach (3PA) for urban flood risk management: A tool to support climate change adaptation through transdisciplinarity and multifunctionality","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866656781&doi=10.1080%2f1573062X.2012.668913&partnerID=40&md5=da24972021a2418ab5b4daf8d32cc204","complexity; decision making; process management; resilience; social values; spatial planning; water aspects","adaptive management; climate change; decision making; drainage network; flood control; participatory approach; risk assessment; spatial planning; stakeholder; urban area; urban planning; water management; Netherlands"
"Allocating scarce resources in real-time to reduce heart failure readmissions: A prospective, controlled study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889681291&doi=10.1136%2fbmjqs-2013-001901&partnerID=40&md5=7a7b7ba9f5e47e0638fe92cf90750869",,"acute heart infarction; adult; article; controlled study; electronic medical record; female; heart failure; high risk patient; hospital readmission; human; major clinical study; male; pneumonia; prospective study; resource allocation; sensitivity analysis; teaching hospital; aged; comparative study; economics; health care organization; health services research; hospital; hospital readmission; middle aged; procedures; risk management; statistics and numerical data; United States; Aged; Electronic Health Records; Female; Health Care Rationing; Heart Failure; Hospitals, Urban; Humans; Male; Middle Aged; Organizational Case Studies; Patient Readmission; Prospective Studies; Risk Management; Texas"
"Ecology of Leptospira interrogans in Norway Rats (Rattus norvegicus) in an Inner-City Neighborhood of Vancouver, Canada","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879514291&doi=10.1371%2fjournal.pntd.0002270&partnerID=40&md5=3f83dede12058438266d4b4dce6e504e",,"animal tissue; animal trapping; article; autopsy; bite wound; body fat; body weight; controlled study; disease transmission; ecology; female; gene sequence; Leptospira interrogans; leptospirosis; male; morbidity; morphometrics; nonhuman; polymerase chain reaction; prevalence; rat; risk; seasonal variation; social structure; spatial analysis; United States; animal; Canada; classification; cluster analysis; DNA sequence; genetics; isolation and purification; Leptospira interrogans; leptospirosis; microbiology; Rodent Diseases; veterinary; Animals; Canada; Cluster Analysis; Female; Leptospira interrogans; Leptospirosis; Male; Polymerase Chain Reaction; Prevalence; Rats; Rodent Diseases; Sequence Analysis, DNA"
"Urban flooding risk assessment based on an integrated k-means cluster algorithm and improved entropy weight method in the region of Haikou, China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049334615&doi=10.1016%2fj.jhydrol.2018.06.060&partnerID=40&md5=3632ad94d2a11b204be38a9df95bc97f","Cluster algorithm; Improved entropy weight; Risk assessment; Urban flood management","Analytic hierarchy process; Clustering algorithms; Disaster prevention; Entropy; Flood control; Hazards; Maps; Risk assessment; Risk management; Analytic hierarchy process (ahp); Classification results; Classification standard; Cluster algorithms; Flood risk assessments; Improved entropy weights; Integrated methodology; Urban floods; Floods; analytical hierarchy process; cluster analysis; disaster management; entropy; flooding; hydrological modeling; index method; integrated approach; natural hazard; risk assessment; China; Haikou; Hainan"
"Identifying risk factors of urban-rural conflict in urbanization: A case of China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903433752&doi=10.1016%2fj.habitatint.2014.06.007&partnerID=40&md5=ea21d1b0e9587536c499f48923e66239","China; Risk management; Sustainable development; Urban-rural conflict; Urbanization","developing world; land use conflict; risk assessment; risk factor; sustainable development; urbanization; competition (economics); conflict management; China"
"Potential crash risks of expressway on-ramps and off-ramps: A case study in Beijing, China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901611571&doi=10.1016%2fj.ssci.2014.04.016&partnerID=40&md5=c21b4e06794929e140409464c25740c3","Crash risk; On-ramps and off-ramps; Urban expressways","Automobile drivers; Beijing , China; Crash risk; Individual risks; On-ramps and off-ramps; Societal risks; Time to collision; Traffic lanes; Urban expressway; Risk assessment; article; China; control strategy; mathematical model; motorcyclist; priority journal; risk assessment; risk management; risk reduction; traffic accident; traffic safety; urban area; velocity; Article; data analysis; human; organizational downsizing; organizational efficiency; process development; risk factor; risk management; social aspect"
"Brownfields to green fields: Realising wider benefits from practical contaminant phytomanagement strategies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962383081&doi=10.1016%2fj.jenvman.2016.03.028&partnerID=40&md5=063b0869b9609c161ab550c522ecc9e5","Brownfields; Contaminated land; Decision support tools; Gentle remediation options; Heavy metals; Phytomanagement; Phytoremediation","brownfield site; contaminated land; cost-benefit analysis; decision support system; environmental management; European Commission; greenspace; heavy metal; park design; phytoremediation; risk assessment; trace element; urban drainage; adoption; biomass; decision support system; funding; Greenland; landscape; phytoremediation; risk management; analysis; bioremediation; Europe; microbiology; plant; pollution; procedures; soil pollutant; Europe; Fungi; heavy metal; soil pollutant; trace element; Biodegradation, Environmental; Decision Support Techniques; Environmental Pollution; Europe; Metals, Heavy; Plants; Risk Management; Soil Microbiology; Soil Pollutants; Trace Elements"
"Hendra virus: An emerging paramyxovirus in Australia","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866619198&doi=10.1016%2fS1473-3099%2812%2970158-5&partnerID=40&md5=ffa47323ca9c7a523b3ad5f40a08cecf",,"corticosteroid; enfuvirtide; hendra virus vaccine; hydroxychloroquine; immunoglobulin G; immunoglobulin M; nucleocapsid protein; phosphoprotein; ribavirin; unclassified drug; virus antibody; virus glycoprotein; virus vaccine; antiviral therapy; Australia; cat; clinical feature; drug megadose; geographic distribution; Hendra virus; Hendra virus infection; horse; human; incubation time; infection control; infection prevention; nonhuman; polymerase chain reaction; priority journal; review; risk management; vaccination; virus diagnosis; virus gene; virus genome; virus nucleocapsid; virus transmission; Animals; Australia; Chiroptera; Communicable Diseases, Emerging; Hendra Virus; Henipavirus Infections; Horses; Humans"
